Header Level,Header Text,Content
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Specialization,
h3,Areas Of Interest,"WSN, CLOUD COMPUTING, VLSI, CONTROL SYSTEM."
h3,Programs Organised,4
h3,Qualification,"BE,ME, Ph.D"
h3,Teaching Experience,13 years
h3,Conferences FDP's,
h3,Workshops / FDP's,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,Publications In Refereed Journals,
h3,Publications In Conferences,
h3,Patents Copyrights,
h3,UG / PG Projects,
h3,Research Publication,
h3,Participation in Seminars/Conferences/Symposium,8
h3,Research Project,"WSN, COLUD COMPUTING, VLSI, CONTROL SYSTEM."
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Prof. Rajini.HAssistant Professor,School of Electrical and Electronics Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Specialization,
h3,Areas Of Interest,"Power systems, Renewable Energy sources, High Voltage"
h3,Programs Organised,
h3,Qualification,"BE, M Tech,(Ph D-VTU)"
h3,Teaching Experience,10 years
h3,Awards & Recognition,
h3,Conferences FDP's,
h3,Workshops / FDP's,
h3,Training programs,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,Publications In Refereed Journals,
h3,Publications In Conferences,
h3,Patents Copyrights,
h3,UG / PG Projects,
h3,Research Publication,
h3,Research Project,High Voltage
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Prof. Divya B VAssistant Professor,School of Electrical and Electronics Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Programs Organised,
h3,Qualification,"BE, M Tech,(Ph D-VTU)"
h3,Teaching Experience,10 Years
h3,Linkedin,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,Publications In Refereed Journals,
h3,Patents Copyrights,
h3,UG / PG Projects,
h3,Research Publication,
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Dr. Venkatesh Murthy B SAssociate Professor,School of Electrical and Electronics Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Specialization,
h3,Areas Of Interest,"Power systems, Renewable Energy sources, High Voltage"
h3,Programs Organised,
h3,Qualification,"M. Tech, (PH.D.)"
h3,Teaching Experience,25 year 3 Months
h3,Awards & Recognition,
h3,Linkedin,
h3,FDP’s,
h3,Workshops,
h3,Conferences FDP's,
h3,Seminars,
h3,Workshops / FDP's,
h3,Training programs,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,PhDs Guided/PhDs Guiding,
h3,Publications In Refereed Journals,
h3,Publications In Conferences,
h3,Patents Copyrights,
h3,UG / PG Projects,
h3,Research Publication,
h3,Research Project,"Power systems, Renewable Energy sources, FPGA,Power system Protection"
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Dr. B P DivakarDirector & Professor,School of Electrical and Electronics Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Prof. Mahesh KumarAssistant Professor,School of Electrical and Electronics Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Programs Organised,
h3,Qualification,"BE, M Tech (PhD-REVA)"
h3,Teaching Experience,10 Years
h3,Linkedin,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,Publications In Refereed Journals,
h3,Patents Copyrights,
h3,UG / PG Projects,
h3,Research Publication,
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Dr. Sagar B SAssistant Professor,School of Electrical and Electronics Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Specialization,
h3,Areas Of Interest,"Battery Management System, Renewabale Energy Systems, Signal Processing, Digital Controllers"
h3,Programs Organised,5
h3,Qualification,"BE, M Tech, (Ph D-RU)"
h3,Teaching Experience,8 years
h3,Awards & Recognition,
h3,Linkedin,
h3,Conferences FDP's,
h3,Workshops / FDP's,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,Publications In Refereed Journals,
h3,Publications In Conferences,
h3,Patents Copyrights,
h3,Books Published,
h3,UG / PG Projects,
h3,Research Publication,
h3,Participation in Seminars/Conferences/Symposium,11
h3,Research Project,Battery Management systems
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h2,Browse by Faculty,
h2,Admission Helplines,
h2,FACULTY RECOGNITION,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,School of Electrical and Electronics Engineering,Details of Faculty Recognition
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Dr. Bhargavi K MAssistant Professor,School of Electrical and Electronics Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Programs Organised,
h3,Qualification,"BE, M Tech,PhD"
h3,Teaching Experience,3 Years
h3,Scopus ID/Google Scholar ID,
h3,PhDs Guided/PhDs Guiding,
h3,Publications In Refereed Journals,
h3,UG / PG Projects,
h3,Research Publication,
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Prof. K NethraAssistant Professor,School of Electrical and Electronics Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Specialization,
h3,Areas Of Interest,Renewable Energy Sources
h3,Programs Organised,
h3,Qualification,"BE, M Tech (PhD - RU)"
h3,Teaching Experience,12 Years 5 Months
h3,Awards & Recognition,
h3,Linkedin,
h3,Conferences FDP's,
h3,Seminars,
h3,Workshops / FDP's,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,PhDs Guided/PhDs Guiding,
h3,Publications In Refereed Journals,
h3,Publications In Conferences,
h3,Patents Copyrights,
h3,UG / PG Projects,
h3,Research Publication,
h3,Research Project,"Renewable Energy Sources, Rural Electrification"
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Prof. Seema MagadumAssistant Professor,School of Electrical and Electronics Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Specialization,
h3,Areas Of Interest,"Smart Grid, Microgrid, Grid Interconnection"
h3,Programs Organised,
h3,Qualification,"BE, M Tech,(Ph D-VTU)"
h3,Teaching Experience,11 years
h3,Linkedin,
h3,Conferences FDP's,
h3,Workshops / FDP's,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,PhDs Guided/PhDs Guiding,
h3,Publications In Refereed Journals,
h3,Publications In Conferences,
h3,Patents Copyrights,
h3,Books Published,
h3,UG / PG Projects,
h3,Research Publication,
h3,Research Project,Power and Energy Systems
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Dr. Pramodkumar S KAssociate Professor,School of Mechanical Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Specialization,CIM & AUTOMATION
h3,Areas Of Interest,DIGITAL MANUFACTURING
h3,Programs Organised,
h3,Qualification,Ph.D.
h3,Teaching Experience,08 Year
h3,Awards & Recognition,Awards - 03 & Recognition - 03
h3,Linkedin,
h3,FDP’s,
h3,Conferences FDP's,
h3,Workshops / FDP's,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,Funded Project (amount sanctioned),
h3,PhDs Guided/PhDs Guiding,20
h3,Publications In Refereed Journals,12
h3,Publications In Conferences,
h3,Patents Copyrights,05 (Book Chapters)
h3,Books Published,1
h3,UG / PG Projects,
h3,Participation in Seminars/Conferences/Symposium,1
h3,Research Project,AI application for Smart Manufacturing
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Dr. Mahesh LAssocaite Professor and Head,School of Mechanical Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Specialization,
h3,Areas Of Interest,"Composite Materials, Powder Metallurgy, Mechatronics."
h3,Programs Organised,
h3,Qualification,Ph.D
h3,Teaching Experience,20 Years
h3,Awards & Recognition,Best Teacher Award and Best Research Paper Award
h3,Linkedin,
h3,FDP’s,
h3,Workshops,
h3,Conferences FDP's,
h3,Seminars,
h3,Workshops / FDP's,
h3,Training programs,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,Funded Project (amount sanctioned),Nil
h3,PhDs Guided/PhDs Guiding,22
h3,Publications In Refereed Journals,12
h3,Publications In Conferences,
h3,Patents Copyrights,1
h3,Books Published,18
h3,UG / PG Projects,
h3,Research Publication,
h3,Participation in Seminars/Conferences/Symposium,12
h3,Research Project,"Composite Materials, Powder Metallurgy"
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Prof. Arun Kumar Reddy HAssistant Professor,School of Mechanical Engineering
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Specialization,
h3,Areas Of Interest,"Biofuels, CFD ,Heat transfer"
h3,Programs Organised,
h3,Qualification,"M. Tech, (PH.D.)"
h3,Teaching Experience,8 years
h3,Awards & Recognition,
h3,Linkedin,
h3,FDP’s,
h3,Conferences FDP's,
h3,Seminars,
h3,Workshops / FDP's,
h3,Vidwan ID/Profile URL,
h3,Scopus ID/Google Scholar ID,
h3,Funded Project (amount sanctioned),0
h3,PhDs Guided/PhDs Guiding,4
h3,Publications In Refereed Journals,2
h3,Publications In Conferences,
h3,Patents Copyrights,0
h3,Books Published,6
h3,UG / PG Projects,
h3,Research Publication,
h3,Participation in Seminars/Conferences/Symposium,6
h3,Research Project,Biofuels
